business_id,business_rating,business_rating_count,category,business_name,score,address,city,url
VFvCFOYtyK9ae4Skxvf3vA,4.0,1313,Beer Bar,Saus,3.920441152263375,33 Union St,Boston,https://www.yelp.com/biz/saus-boston?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
VFvCFOYtyK9ae4Skxvf3vA,4.0,1313,American (Traditional),Saus,3.920441152263375,33 Union St,Boston,https://www.yelp.com/biz/saus-boston?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
Oj0dSJ9oL1jqf6Ud6cOYkA,4.0,1307,American (New),Roaring Fork,3.9201857466526633,10850 Stonelake Blvd,Austin,https://www.yelp.com/biz/roaring-fork-austin-3?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
H61GvE_VbTXtQbEgTPLchg,4.0,1172,Mexican,Howling Wolf Taqueria,3.913971834194825,76 Lafayette St,Salem,https://www.yelp.com/biz/howling-wolf-taqueria-salem?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
H61GvE_VbTXtQbEgTPLchg,4.0,1172,Tex-Mex,Howling Wolf Taqueria,3.913971834194825,76 Lafayette St,Salem,https://www.yelp.com/biz/howling-wolf-taqueria-salem?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
H61GvE_VbTXtQbEgTPLchg,4.0,1172,Bars,Howling Wolf Taqueria,3.913971834194825,76 Lafayette St,Salem,https://www.yelp.com/biz/howling-wolf-taqueria-salem?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
8HHlsZ1x55EBhi7jrdBgYg,4.0,1161,Asian Fusion,Yak & Yeti Restaurant,3.913422612010347,775 Disney's Animal Kingdom Theme Park Werikhe Way,Lake Buena Vista,https://www.yelp.com/biz/yak-and-yeti-restaurant-lake-buena-vista-3?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
bP6goJODwRnM3AVy45Kn9w,4.0,1131,Cuban,Papi's Cuban & Caribbean Grill,3.911888458649632,216 Ponce De Leon Ave NE,Atlanta,https://www.yelp.com/biz/papis-cuban-and-caribbean-grill-atlanta?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
bP6goJODwRnM3AVy45Kn9w,4.0,1131,Caribbean,Papi's Cuban & Caribbean Grill,3.911888458649632,216 Ponce De Leon Ave NE,Atlanta,https://www.yelp.com/biz/papis-cuban-and-caribbean-grill-atlanta?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
cTvd8p0R3qgmzobsSIY-cQ,4.0,1111,Greek,Taverna Opa Orlando,3.910835122829544,9101 International Dr,Orlando,https://www.yelp.com/biz/taverna-opa-orlando-orlando-2?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
cTvd8p0R3qgmzobsSIY-cQ,4.0,1111,Mediterranean,Taverna Opa Orlando,3.910835122829544,9101 International Dr,Orlando,https://www.yelp.com/biz/taverna-opa-orlando-orlando-2?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
cTvd8p0R3qgmzobsSIY-cQ,4.0,1111,Seafood,Taverna Opa Orlando,3.910835122829544,9101 International Dr,Orlando,https://www.yelp.com/biz/taverna-opa-orlando-orlando-2?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
qh9GPo8OJa4kxJyZEQkWIQ,4.0,1039,Breweries,Wolf's Ridge Brewing,3.906825209552672,215 N 4th St,Columbus,https://www.yelp.com/biz/wolfs-ridge-brewing-columbus?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
qh9GPo8OJa4kxJyZEQkWIQ,4.0,1039,American (New),Wolf's Ridge Brewing,3.906825209552672,215 N 4th St,Columbus,https://www.yelp.com/biz/wolfs-ridge-brewing-columbus?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
qh9GPo8OJa4kxJyZEQkWIQ,4.0,1039,Venues & Event Spaces,Wolf's Ridge Brewing,3.906825209552672,215 N 4th St,Columbus,https://www.yelp.com/biz/wolfs-ridge-brewing-columbus?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
TU-MYM548DAVweH8Xa0OSA,4.0,1014,American (New),Earls Kitchen + Bar,3.9053471830544586,4200 Conroy Rd,Orlando,https://www.yelp.com/biz/earls-kitchen-bar-orlando?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
TU-MYM548DAVweH8Xa0OSA,4.0,1014,Cocktail Bars,Earls Kitchen + Bar,3.9053471830544586,4200 Conroy Rd,Orlando,https://www.yelp.com/biz/earls-kitchen-bar-orlando?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
5K6W5eZKzJNImYVxHG7G4g,4.0,930,Brazilian,Texas de Brazil - Orlando,3.9000182040843354,5259 International Dr,Orlando,https://www.yelp.com/biz/texas-de-brazil-orlando?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
5K6W5eZKzJNImYVxHG7G4g,4.0,930,Steakhouses,Texas de Brazil - Orlando,3.9000182040843354,5259 International Dr,Orlando,https://www.yelp.com/biz/texas-de-brazil-orlando?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
5K6W5eZKzJNImYVxHG7G4g,4.0,930,Venues & Event Spaces,Texas de Brazil - Orlando,3.9000182040843354,5259 International Dr,Orlando,https://www.yelp.com/biz/texas-de-brazil-orlando?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
gvpoFnaCq2J7TBXV7yFIkQ,4.0,890,Tacos,Velvet Taco,3.8972638846376224,11501 Rock Rose Ave,Austin,https://www.yelp.com/biz/velvet-taco-austin-6?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
gvpoFnaCq2J7TBXV7yFIkQ,4.0,890,American (New),Velvet Taco,3.8972638846376224,11501 Rock Rose Ave,Austin,https://www.yelp.com/biz/velvet-taco-austin-6?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
X3bKIX-3uk9970bNst49tA,4.0,860,Breakfast & Brunch,Bijou Cafe,3.895096456043479,132 SW 3rd Ave,Portland,https://www.yelp.com/biz/bijou-cafe-portland-3?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
MjpH-uP90jTUp_KqAOiBJg,4.0,845,Italian,Stella,3.8939780813744327,1525 Washington St,Boston,https://www.yelp.com/biz/stella-boston?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
MjpH-uP90jTUp_KqAOiBJg,4.0,845,Wine Bars,Stella,3.8939780813744327,1525 Washington St,Boston,https://www.yelp.com/biz/stella-boston?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
MjpH-uP90jTUp_KqAOiBJg,4.0,845,Desserts,Stella,3.8939780813744327,1525 Washington St,Boston,https://www.yelp.com/biz/stella-boston?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
JkhXi-3RJtmUTlkjrSdWSw,4.0,794,Sushi Bars,Thai Orchid Restaurant,3.889990531337631,213 W 11th St,Vancouver,https://www.yelp.com/biz/thai-orchid-restaurant-vancouver-2?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
JkhXi-3RJtmUTlkjrSdWSw,4.0,794,Thai,Thai Orchid Restaurant,3.889990531337631,213 W 11th St,Vancouver,https://www.yelp.com/biz/thai-orchid-restaurant-vancouver-2?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
OlB0841vj4V7Wje5tTtLWA,4.0,750,Argentine,Buenos Aires Café - Este,3.886301189400783,1201 E 6th St,Austin,https://www.yelp.com/biz/buenos-aires-caf%C3%A9-este-austin-2?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
OlB0841vj4V7Wje5tTtLWA,4.0,750,Empanadas,Buenos Aires Café - Este,3.886301189400783,1201 E 6th St,Austin,https://www.yelp.com/biz/buenos-aires-caf%C3%A9-este-austin-2?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
OlB0841vj4V7Wje5tTtLWA,4.0,750,Sandwiches,Buenos Aires Café - Este,3.886301189400783,1201 E 6th St,Austin,https://www.yelp.com/biz/buenos-aires-caf%C3%A9-este-austin-2?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
XKunwTdvwooneHIbek7oIw,4.0,732,Mexican,El Tenampa Mexican Restaurant,3.8847195985269143,4563 W Irlo Bronson Memorial Hwy,Kissimmee,https://www.yelp.com/biz/el-tenampa-mexican-restaurant-kissimmee?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
WCQ9YGdpS97t6wAoRAGhiA,4.0,730,American (Traditional),Metro Diner,3.884541145893056,985 N State Rd 434,Altamonte Springs,https://www.yelp.com/biz/metro-diner-altamonte-springs?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
WCQ9YGdpS97t6wAoRAGhiA,4.0,730,Breakfast & Brunch,Metro Diner,3.884541145893056,985 N State Rd 434,Altamonte Springs,https://www.yelp.com/biz/metro-diner-altamonte-springs?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
WCQ9YGdpS97t6wAoRAGhiA,4.0,730,Diners,Metro Diner,3.884541145893056,985 N State Rd 434,Altamonte Springs,https://www.yelp.com/biz/metro-diner-altamonte-springs?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
or-Kyw7kmNin1pWbu2RLJw,4.0,724,Cajun/Creole,Lucile's Creole Cafe,3.884002457615729,2124 14th St,Boulder,https://www.yelp.com/biz/luciles-creole-cafe-boulder?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
or-Kyw7kmNin1pWbu2RLJw,4.0,724,Breakfast & Brunch,Lucile's Creole Cafe,3.884002457615729,2124 14th St,Boulder,https://www.yelp.com/biz/luciles-creole-cafe-boulder?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
zmZ3HkVCeZPBefJJxzdJ7A,4.0,717,Vietnamese,Le's Vietnamese Resturant,3.88336760007336,137 Brighton Ave,Allston,https://www.yelp.com/biz/les-vietnamese-resturant-allston-2?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
zmZ3HkVCeZPBefJJxzdJ7A,4.0,717,Seafood,Le's Vietnamese Resturant,3.88336760007336,137 Brighton Ave,Allston,https://www.yelp.com/biz/les-vietnamese-resturant-allston-2?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
zmZ3HkVCeZPBefJJxzdJ7A,4.0,717,Noodles,Le's Vietnamese Resturant,3.88336760007336,137 Brighton Ave,Allston,https://www.yelp.com/biz/les-vietnamese-resturant-allston-2?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
JdWplSS3RfBFamm4FshtcA,4.0,707,Bars,Green Street,3.882448511027445,280 Green St,Cambridge,https://www.yelp.com/biz/green-street-cambridge?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
JdWplSS3RfBFamm4FshtcA,4.0,707,American (New),Green Street,3.882448511027445,280 Green St,Cambridge,https://www.yelp.com/biz/green-street-cambridge?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
JdWplSS3RfBFamm4FshtcA,4.0,707,Desserts,Green Street,3.882448511027445,280 Green St,Cambridge,https://www.yelp.com/biz/green-street-cambridge?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
7CXy5h3u_aWsK9qov6B4rg,4.0,655,Sushi Bars,Xian Sushi and Noodle,3.8774257686884366,1801 E 51st St,Austin,https://www.yelp.com/biz/xian-sushi-and-noodle-austin?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
7CXy5h3u_aWsK9qov6B4rg,4.0,655,Chinese,Xian Sushi and Noodle,3.8774257686884366,1801 E 51st St,Austin,https://www.yelp.com/biz/xian-sushi-and-noodle-austin?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
7CXy5h3u_aWsK9qov6B4rg,4.0,655,Noodles,Xian Sushi and Noodle,3.8774257686884366,1801 E 51st St,Austin,https://www.yelp.com/biz/xian-sushi-and-noodle-austin?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
3ZVgig7uux9jVtEZna5NgA,4.0,621,Greek,Kyma,3.873902925184977,3085 Piedmont Rd NE,Atlanta,https://www.yelp.com/biz/kyma-atlanta?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
3ZVgig7uux9jVtEZna5NgA,4.0,621,Seafood,Kyma,3.873902925184977,3085 Piedmont Rd NE,Atlanta,https://www.yelp.com/biz/kyma-atlanta?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
JdIO0SZKGZPonTuZH8mDXQ,4.0,616,Hotels,Hyatt Regency Orlando,3.8733677083988343,9801 International Dr,Orlando,https://www.yelp.com/biz/hyatt-regency-orlando-orlando?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
JdIO0SZKGZPonTuZH8mDXQ,4.0,616,Venues & Event Spaces,Hyatt Regency Orlando,3.8733677083988343,9801 International Dr,Orlando,https://www.yelp.com/biz/hyatt-regency-orlando-orlando?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
i1GWpxJ1Phm2awhVaTkouA,4.0,610,Italian,Juniper,3.872719420216576,2400 E Cesar Chavez St,Austin,https://www.yelp.com/biz/juniper-austin?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
i1GWpxJ1Phm2awhVaTkouA,4.0,610,American (New),Juniper,3.872719420216576,2400 E Cesar Chavez St,Austin,https://www.yelp.com/biz/juniper-austin?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
i1GWpxJ1Phm2awhVaTkouA,4.0,610,Cocktail Bars,Juniper,3.872719420216576,2400 E Cesar Chavez St,Austin,https://www.yelp.com/biz/juniper-austin?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
YCasSG_q_DdhWR6H1nhJ9A,4.0,607,Japanese,Kaze Shabu Shabu,3.872392780576414,1 Harrison Ave,Boston,https://www.yelp.com/biz/kaze-shabu-shabu-boston?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
YCasSG_q_DdhWR6H1nhJ9A,4.0,607,Hot Pot,Kaze Shabu Shabu,3.872392780576414,1 Harrison Ave,Boston,https://www.yelp.com/biz/kaze-shabu-shabu-boston?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
-TOfMl4hLjH1iOQStV1opw,4.0,580,Latin American,Oba,3.869375797280058,555 NW 12th Ave,Portland,https://www.yelp.com/biz/oba-portland?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
dQ80ktWSRj5UIk96bRUmWw,4.0,574,Indian,Bombay Bistro,3.8686858807163977,10710 Research Blvd,Austin,https://www.yelp.com/biz/bombay-bistro-austin?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
cuFnppYt1KYfiiCtSaZX6g,4.0,571,Sushi Bars,Izakaya Ittoku,3.86833818225404,1815 Massachusetts Ave,Cambridge,https://www.yelp.com/biz/izakaya-ittoku-cambridge?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
cuFnppYt1KYfiiCtSaZX6g,4.0,571,Tapas/Small Plates,Izakaya Ittoku,3.86833818225404,1815 Massachusetts Ave,Cambridge,https://www.yelp.com/biz/izakaya-ittoku-cambridge?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
cuFnppYt1KYfiiCtSaZX6g,4.0,571,Izakaya,Izakaya Ittoku,3.86833818225404,1815 Massachusetts Ave,Cambridge,https://www.yelp.com/biz/izakaya-ittoku-cambridge?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
IdXHHEUH4ebcxdRxCo3JNw,4.0,562,Southern,Rosebud,3.867283950617284,1397 N Highland Ave NE,Atlanta,https://www.yelp.com/biz/rosebud-atlanta?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
IdXHHEUH4ebcxdRxCo3JNw,4.0,562,American (New),Rosebud,3.867283950617284,1397 N Highland Ave NE,Atlanta,https://www.yelp.com/biz/rosebud-atlanta?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
BV_WDHq9SLi6enVuH3kgbQ,3.5,563,Italian,Monica's Trattoria,3.6171796982167352,67 Prince St,Boston,https://www.yelp.com/biz/monicas-trattoria-boston-2?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
BV_WDHq9SLi6enVuH3kgbQ,3.5,563,Seafood,Monica's Trattoria,3.6171796982167352,67 Prince St,Boston,https://www.yelp.com/biz/monicas-trattoria-boston-2?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
BV_WDHq9SLi6enVuH3kgbQ,3.5,563,Bars,Monica's Trattoria,3.6171796982167352,67 Prince St,Boston,https://www.yelp.com/biz/monicas-trattoria-boston-2?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
gz8aXeMOCSjJ4k1WOjgg-g,3.5,564,Burgers,Wahlburgers,3.6170756309891896,930 Market St,Lynnfield,https://www.yelp.com/biz/wahlburgers-lynnfield?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
gz8aXeMOCSjJ4k1WOjgg-g,3.5,564,American (Traditional),Wahlburgers,3.6170756309891896,930 Market St,Lynnfield,https://www.yelp.com/biz/wahlburgers-lynnfield?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
ugI9muWVKnskfG98aB2euw,3.5,613,Breakfast & Brunch,Bantam + Biddy,3.612193328079853,1544 Piedmont Ave,Atlanta,https://www.yelp.com/biz/bantam-biddy-atlanta?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
ugI9muWVKnskfG98aB2euw,3.5,613,Southern,Bantam + Biddy,3.612193328079853,1544 Piedmont Ave,Atlanta,https://www.yelp.com/biz/bantam-biddy-atlanta?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
ugI9muWVKnskfG98aB2euw,3.5,613,Gluten-Free,Bantam + Biddy,3.612193328079853,1544 Piedmont Ave,Atlanta,https://www.yelp.com/biz/bantam-biddy-atlanta?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
uSM_sCp22BJWeatTDl6ODA,3.5,623,American (New),Harvest,3.6112465489399375,44 Brattle St,Cambridge,https://www.yelp.com/biz/harvest-cambridge?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
uSM_sCp22BJWeatTDl6ODA,3.5,623,Seafood,Harvest,3.6112465489399375,44 Brattle St,Cambridge,https://www.yelp.com/biz/harvest-cambridge?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
uSM_sCp22BJWeatTDl6ODA,3.5,623,Bars,Harvest,3.6112465489399375,44 Brattle St,Cambridge,https://www.yelp.com/biz/harvest-cambridge?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
Qydynzc1ApxsSkVNEgPs9A,3.5,624,American (Traditional),Miller's Ale House,3.611152749151625,8963 International Dr,Orlando,https://www.yelp.com/biz/millers-ale-house-orlando-orlando-3?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
Qydynzc1ApxsSkVNEgPs9A,3.5,624,Sports Bars,Miller's Ale House,3.611152749151625,8963 International Dr,Orlando,https://www.yelp.com/biz/millers-ale-house-orlando-orlando-3?adjust_creative=3dS4hs9HZNj_ViqxfsLk_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=3dS4hs9HZNj_ViqxfsLk_g
