text,rating,business_id,rating_strength,score
"Enjoy coming here. Relaxing environments and the tea, coffee and food items are good. My favorites are their soups.

Today had the  Breakfast Chipotle...",4,A_KjvHLvLmRrFiFZWqCMGw,0.9997992200394193,1
"Right after Hurricane Ian hit, and still no power after 3days, we came outside and found Boston Coffeehouse open! We sat to eat breakfast and get mom her...",5,A_KjvHLvLmRrFiFZWqCMGw,0.9997992200394193,1
"This place has coffee, snacks, food, and every flavor of latte in sugar free! There coffee is always good and it's a great place to get some work done too!",5,A_KjvHLvLmRrFiFZWqCMGw,0.9997992200394193,1
What I love about wawa is that they are very consistent no matter which one you visit. I'm from the northeast so I've had wawa my entire life and I'm so...,5,AaW5qvILHRqQPLTY6uBniQ,0.9997992200394193,1
We were looking for a hot cup of coffee and quick bite to eat before heading home for the evening and decided on Wawa. Silver Star road can be a little...,4,AaW5qvILHRqQPLTY6uBniQ,0.9997992200394193,1
"Wawa has quickly expanded throughout Florida, which is something celebrated I transplanted northeasterners like myself. Wawa is a part of the New Jersey...",5,AaW5qvILHRqQPLTY6uBniQ,0.9997992200394193,1
"Yogen Fruz is not DIY but rather instead in the Pinkberry style - pick your yogurt size, flavor/s and toppings and they'll construct it for you. A little...",3,AagoYYmC_3YugXr2QmSuHA,0.5259365629282619,0
By far my favorite froyo place! Their strawberry cheesecake usensation is amazing!!!! My son's favorite is the French vanialla soft serve (all though they...,5,AagoYYmC_3YugXr2QmSuHA,0.5259365629282619,0
"I would've ordered something, but as soon as I came in the environment was uncomfortable. There were kids being loud and skateboarding around the store. It...",1,AagoYYmC_3YugXr2QmSuHA,0.5259365629282619,0
Day five of my seafood-only diet was looking pretty slim-pickin's while in Boston. I was sick of the food court offerings at the Prudential Plaza (my jail...,4,4cBkeb-JRtUvHowlSzQaug,0.9983262984501375,1
Found myself at Cactus Club as it was near my hotel. Bartender was super friendly and makes a great margarita. So great and in a pint glass....I had two of...,3,4cBkeb-JRtUvHowlSzQaug,0.9983262984501375,1
"Flan! Their flan is awesome aesthetics and taste wise. Not overly sweet and the caramel sauce around is divine. $5 for a decently sized, restaurant made...",4,4cBkeb-JRtUvHowlSzQaug,0.9983262984501375,1
"With our museum NARM membership at the Dali, I learned that we could go to many museums for free. While in Orlando, I looked up the list. On Mondays, most...",5,uwfPiRZVk-ABNb0I1z86Wg,0.9997992200394193,1
"I had been meaning to visit for years and finally made it happen! 

The price is pretty affordable ($8 per adult) and you get to explore about 3 floors of...",4,uwfPiRZVk-ABNb0I1z86Wg,0.9997992200394193,1
Really neat history museum that rotates exhibits. Lucked out on a free admission day and appreciated the history lessons and reminder. 10/10 worth the time,5,uwfPiRZVk-ABNb0I1z86Wg,0.9997992200394193,1
"First off I'd like to shout out the server tonight, she was so friendly and attentive! 

Finally got around to coming here after hearing so much about it!...",5,XKunwTdvwooneHIbek7oIw,0.9997992200394193,1
"It was wonderful! The mariachi's were on break while I was eating but they were playing while I was waiting and they were great! The food was fantastic, the...",5,XKunwTdvwooneHIbek7oIw,0.9997992200394193,1
El Tenampa had some great food at solid prices and gigantic portions.  I ordered the wet burrito and my friends ordered the enchiladas and seafood tostadas...,4,XKunwTdvwooneHIbek7oIw,0.9997992200394193,1
"4/6/19
We are hiring Home Depot ( preferred third party installation company) to have flooring installed.   Hour wait to speak to a flooring specialist to...",2,nkSq4zCSZG0wSmzOEL6reQ,0.7892289060338694,0
"Appliance department staff is horrendous. 

""Most of your questions can be answered by simply reading the card""

Find it a little odd that I was also told...",1,nkSq4zCSZG0wSmzOEL6reQ,0.7892289060338694,0
I have sent 45 emails numerous phone calls and they continue to ignore me.  They are not consistent when it comes to having floor model items made...,1,nkSq4zCSZG0wSmzOEL6reQ,0.7892289060338694,0
"Nice little down to earth hole in the wall bar, drinks are reasonably priced and the food is pretty good. Maggie's is one of my favorite spots when I want...",5,o-FCexj4vVOHLJFkaUqsNw,0.5674867506023611,0
"I was here tonight, I got slugged in the face, and my phone thrown out into the unknown.  Management did nothing.  So, now I am left with bloody lips, and...",1,o-FCexj4vVOHLJFkaUqsNw,0.5674867506023611,0
"DIVE BAR ALERT!
DIVE BAR ALERT!!!
This place was actually not bad in comparison to other dive bars I've been in. 
The staff and the regulars are actually...",4,o-FCexj4vVOHLJFkaUqsNw,0.5674867506023611,0
"Kauai Island Grill is located next to a Plaid Pantry just off Murray Road. The restaurant offers limited seating inside and outside. 

Been going here for...",5,WFciX1Zy7CwmrcFEhRcKXQ,0.562051476557143,0
"Authentic plate lunch.  I will drive out of my way for the Mac Salad and on Saturday they sometimes have excellent poke' that hasn't been ""haole-fied""....",5,WFciX1Zy7CwmrcFEhRcKXQ,0.562051476557143,0
I'm looking at this as an ongoing adventure to see how many times I have to visit Kauai Island Grill before I can actually get inside to order and taste...,1,WFciX1Zy7CwmrcFEhRcKXQ,0.562051476557143,0
walked in for a manicure with SNS without an appointment n only waited about 5 mins. Lady who worked on my nails suggested i added a tip instead of cutting...,5,Z7BWg3Vm9YmhNp2WlDjE8Q,0.960441667139606,1
"Had a shoot I arrived early for, earlier today so I went to Midtown Nails in Atlanta for an absolute last min mani pedi ... I arrived at 2:38 

I took this...",5,Z7BWg3Vm9YmhNp2WlDjE8Q,0.960441667139606,1
I use to LOVE this place. But every single time I go here I always always always have to come back then next day because I have bubbles in my nails or a...,3,Z7BWg3Vm9YmhNp2WlDjE8Q,0.960441667139606,1
"This gym is RAD! From the instructors to the great deals they offer and everything in between, if you haven't checked this place out , you MUST!  

I come...",5,1p2bfq4k-tY8Ea9JuolUmw,0.562051476557143,0
"When it comes to fitness - ""if you always do, what you've always done, you'll always get, what you've always got"" 

With Impact Strong it's like nothing...",5,1p2bfq4k-tY8Ea9JuolUmw,0.562051476557143,0
In February of 2018 Impact lost their lease off Brodie Lane. The only notification was a paper note taped to the door. It took two months for them to find a...,1,1p2bfq4k-tY8Ea9JuolUmw,0.562051476557143,0
"Describing this place as ""luxurious"" is laughable. The bougie facade could not be further from the truth. Unless you're a Disney-going family on a REAL...",2,Lg7aBaURc2MiAhM4ZJldvQ,0.7892289060338694,0
"Awful place.  It's basically a timeshare property unbeknownst to us.  We booked at regular rate,  and it was definitely not worth it. The room was the size...",1,Lg7aBaURc2MiAhM4ZJldvQ,0.7892289060338694,0
Worst resort ( if we can call it that) ever. When we got there we only had 1 channel on the TV. After three failed attempts with maintenance we just gave...,1,Lg7aBaURc2MiAhM4ZJldvQ,0.7892289060338694,0
"Couple of times I buy middle eastern pita bread and I find it bad after I go home with mold inside. 
Product is not stored in cool place or in highly...",3,xmsOG5MKEeUhwbgQCYka4A,0.7135569329822529,0
Not a bad place..but they and their customers may want to pay closer attention to the snack type stuff imported from India. I picked up Ashtami Laddu (Anand...,3,xmsOG5MKEeUhwbgQCYka4A,0.7135569329822529,0
"beware the hot food bar!!! i got 2 veggie samosas from here yesterday, last night i woke up at 3am to fight for my life on the toilet (from both ends). i...",1,xmsOG5MKEeUhwbgQCYka4A,0.7135569329822529,0
What a blessing to have such a nice local breakfast place in our neighborhood. Food is delicious and service terrific. Thank you,5,r39ZmG-Qp9QgS_uhuuQPrQ,0.9995928371813949,1
"Andy's is what you want in a breakfast joint. Friendly staff, great service, and tasty food. Portions are good as well. I've tried many of the omelettes and...",4,r39ZmG-Qp9QgS_uhuuQPrQ,0.9995928371813949,1
Standard diner type fare cooked well. Service was prompt and friendly. Clean. Tucked away so mostly locals.,4,r39ZmG-Qp9QgS_uhuuQPrQ,0.9995928371813949,1
The check engine light was on in my car. I can't get an appointment with the dealership until March so I went to Pep Boys to find out if there was a serious...,5,Xs_w2-g7IRYYgfuZOyiQQg,0.30275866260334006,0
The guys are the worst. They had my car for a whole day and didn't even address the problem that brought me in. (My check Engine light) They called and said...,1,Xs_w2-g7IRYYgfuZOyiQQg,0.30275866260334006,0
"I want to take this opportunity to talk about the unacceptable and unprofessional experience I had at this location on Hammond Street in Sandy Springs, GA....",1,Xs_w2-g7IRYYgfuZOyiQQg,0.30275866260334006,0
"The quality, the streamlined display of goods, the smell of leather... it's all too enticing not to buy something.  

I bought a perfect wallet for my son....",5,pl0vL3KPs8bv1IESSFIfRw,0.562051476557143,0
Very trendy shop appealing to mostly men. Very fine locally made leather goods and belts. They have beautiful heavy drink glasses as well. Bought a great...,5,pl0vL3KPs8bv1IESSFIfRw,0.562051476557143,0
"Starting to think this company is a big scam. I have been trying to return or exchange an item for over 3 weeks, have sent a dozen emails and called 4 or 5...",1,pl0vL3KPs8bv1IESSFIfRw,0.562051476557143,0
"I love them... literally!
Being there many times, eat in or take out.
Today though I wanted a small cheese pizza... on my way to Publix,​ I stopped​ by and...",5,XLk2ekcacvU9JLH3xuzd9w,0.960441667139606,1
"Renata, the owner is super sweet and the pizza is delicious soda refills were plenty, pizza was hot and straight out of oven. It's a little twist to the...",5,XLk2ekcacvU9JLH3xuzd9w,0.960441667139606,1
"This is a cute themed location nestled in a strip mall along 192. Oldies music, statues of  Elvis, the Blues Brothers, etc. An italian menu with Pizzas,...",3,XLk2ekcacvU9JLH3xuzd9w,0.960441667139606,1
"While I don't rennet his name, he's the assistant manager of the meet department.

I wanted to make a point of how well he represents Sprouts.

He's...",5,W6P52hLE-ZJSwdxyslkrAQ,0.7892289060338694,0
"9/21 Update 


Post vaccination, I've shopped (inside) this Sprouts several times.  Like most grocers, they have had high turnovers and their service  level...",2,W6P52hLE-ZJSwdxyslkrAQ,0.7892289060338694,0
"Fresh produce and organic food at it's best.
Quality food at its best, fresh meat, fish and seafood products. Few items are pricey, you pay for the quality...",5,W6P52hLE-ZJSwdxyslkrAQ,0.7892289060338694,0
Went to BJs for lunch today and it was great I had the chicken parmigiana with spaghetti and ice tea my friend had the cheeseburger and sweet potato fries...,5,g-6qv5f2Y4mVrsDD3JRkuQ,0.9706228526154435,1
BJ's is always a solid place to catch a game! A step up from just basic bar food and a solid happy hour menu which includes many apps from the menu as well...,3,g-6qv5f2Y4mVrsDD3JRkuQ,0.9706228526154435,1
"The gluten-free pizza we chose had a nicely baked crust, fresh vegetables, a tasty sausage. Not a slice remained.
The mini deep-dish extreme pepperoni pizza...",4,g-6qv5f2Y4mVrsDD3JRkuQ,0.9706228526154435,1
I took a drop in $20 Pilates Mat class on a Saturday (10/10th) from 11-12.  I forgot the instructors name but I learned some new pilates mat moves. The...,3,8jZy3vjwOr8fxwdNO_i7Zg,0.960441667139606,1
I injured my back years ago and recently it went out of place again and I lost my job. My chiropractor and primary care physician both recommended Pilates...,5,8jZy3vjwOr8fxwdNO_i7Zg,0.960441667139606,1
"I have been coming here for 2 years and love the trio classes. It is a 1 hour oasis. There are several excellent instructors, especially Lisa T. Reformer...",5,8jZy3vjwOr8fxwdNO_i7Zg,0.960441667139606,1
"Wow. Absolutely amazing serving sizes. Food was above average, I just wish they had more vegetarian options, but they serve you a ton. I ordered what I...",5,w6OVXlNqhmy3zYj-3q26Yg,0.9997992200394193,1
Great Chinese restaurant for dinner and comfort food. Friendly staff and service was great - had the same service - really friendly guy. Been here twice...,4,w6OVXlNqhmy3zYj-3q26Yg,0.9997992200394193,1
I wish this place was near me at home! Fantastic fried rice with lots of pork. I ordered the chicken Lo mein which wasn't on the combination menu but they...,5,w6OVXlNqhmy3zYj-3q26Yg,0.9997992200394193,1
"This is my favorite local coffee shop. It's now called Austin Grind (hence the Yelp closed marker) 

They're still open and doing take out and drive thru...",5,TP0_HnsbEzhz6gMj9iyTFA,0.9997992200394193,1
Really great little coffee shop. Was not able to check out the atmosphere due to covid but the woman at the window was really nice and their coconut blended...,4,TP0_HnsbEzhz6gMj9iyTFA,0.9997992200394193,1
"This local place has a good vibe the moment you walk in. 
I like the fact that you can sign in with them and every purchase adds to your points, I just got...",5,TP0_HnsbEzhz6gMj9iyTFA,0.9997992200394193,1
"This must be the 4th CCC location I have hit in the past 8 months and I feel very happy to say that they never disappoint. 

We ordered the truffle fries...",5,u-tcnG8zdDG8QWYTctxyfg,0.9995928371813949,1
I have to admit it. I've been bad-mouthing Cactus Club for years now. Their previous lack of options for gluten free people like me and the inconsistent...,4,u-tcnG8zdDG8QWYTctxyfg,0.9995928371813949,1
came here for lunch post shopping and as a toronto girl it always amazes me how different the ambiance is between any location in the west compared to the...,4,u-tcnG8zdDG8QWYTctxyfg,0.9995928371813949,1
"When I move from Boston, I am definitely going to miss Sea to You.  Here's why: the best value they offer is their retail offering for fish where you can...",5,jvnuFNDtIxVDBrm2wIOiRA,0.42936799172036316,0
"I love sushi. I love cruises. So when I saw a Gilt offer for a sushi-making harbor cruise, I thought, ""Wow. Dreams really do come true."" Unfortunately this...",2,jvnuFNDtIxVDBrm2wIOiRA,0.42936799172036316,0
"Hi Bon,

I am writing to you because of a very, very poor experience at Sea To You sushi class in Newton on 12/29/17. I purchased 2 intro Sushi Couples...",1,jvnuFNDtIxVDBrm2wIOiRA,0.42936799172036316,0
"I have been going to Lush Nails every two weeks for the past year and half and I am unsure as to why it took me THIS LONG to write a yelp review. Honestly,...",5,nZp5jaUan2bkNO1365XKsA,0.42936799172036316,0
I went to try it out because it was recommended to me. I was pretty disappointed.. everything was rushed. The guy doing my pedicure cut almost every toe.....,1,nZp5jaUan2bkNO1365XKsA,0.42936799172036316,0
"I been coming here for some years because my nail tech, Paul, had moved to this shop. Unfortunately, he left Lush to start his own shop and was not working...",2,nZp5jaUan2bkNO1365XKsA,0.42936799172036316,0
We had takeout on a recent visit to Boston.  This is North Chinese food so think wheat and not rice and lamb instead of pork.  Also the flavor profile cumin...,4,tDPO_D0tjoWUOzqgRUcDkA,0.9966084606706863,1
"I've heard great things about the noodles here and made the huge mistake of not getting the noodles.

We weren't super hungry so we decided to get some lamb...",3,tDPO_D0tjoWUOzqgRUcDkA,0.9966084606706863,1
I found out about this place through someone who had dined here recently & he mentioned that it was really good & that they serve hand pulled noodles. He...,3,tDPO_D0tjoWUOzqgRUcDkA,0.9966084606706863,1
"Visited on a Wednesday night. Not crowded at all. Cool, quite vibe.  Intimate restaurant accessible through the lobby of the Battery Wharf Hotel.

Seated...",3,kVI7NL59MPnYTx3Lg6PMTw,0.9213940448092074,1
"Just okay - not bad, not good. We had a Gilt certificate for a s'mores platter and 2 drinks outside on the patio while in town for a visit. 

While there,...",3,kVI7NL59MPnYTx3Lg6PMTw,0.9213940448092074,1
"The tiramisu is a must try! Patrick, the bartender is simply delightful. My fave drink was made perfectly. Love the ambiance and vibe of the place. My...",5,kVI7NL59MPnYTx3Lg6PMTw,0.9213940448092074,1
"I've been in love with crepes ever since I went to France in high school.  While we were eating dinner across the street in Privus, I saw this Creperie out...",5,EEqLYUEqgIwp-rA2Kr53rA,0.9995928371813949,1
"I was under the impression that I would be able to eat TWO crepes.  ""I'm going to order a ham and cheese crepe and then an M&M crepe and maybe a nutella...",4,EEqLYUEqgIwp-rA2Kr53rA,0.9995928371813949,1
"This is actually 4.5 stars if I can give it that.

I actually ordered pick-up but a few things:

1) The restaurant itself is FRICKIN TINY. I knew it was...",4,EEqLYUEqgIwp-rA2Kr53rA,0.9995928371813949,1
"I am glad that I went to Buffet Palace. When I go to Chinese buffet, I crave for certain foods such as saltened blueCrab, crawfish, and hot soups mainly....",4,HJisBzwgGpCZu0ZkO8LFzA,0.6226806094698651,0
"One of the best buffets around, though I'm still giving it three stars!  If you're looking for a buffet, this is the one to hit in South Austin.

Mixture of...",3,HJisBzwgGpCZu0ZkO8LFzA,0.6226806094698651,0
"My spouse and I felt like trying out a Chinese buffet this evening with high hopes. We leaned on Yelp for the review from the masses. They can't be wrong,...",1,HJisBzwgGpCZu0ZkO8LFzA,0.6226806094698651,0
This was my first time coming to this place. And the foods was very very good. I would come back. And the alcohol beverages are totally worth the price. You...,5,PX_xyQcEj1bnaec2oMwH2w,0.9997992200394193,1
"Great place if you like Caribbean music, dancing, good vibes, food & drinks.

Service: I was greeted while walking in and served pretty soon after sitting...",5,PX_xyQcEj1bnaec2oMwH2w,0.9997992200394193,1
"The food and drinks here are SOLID! The service is what keeps it from being 5-stars. The service is not horrible, but it could be better. You'll be good if...",4,PX_xyQcEj1bnaec2oMwH2w,0.9997992200394193,1
"Stay was for 7 days. Location is great as far as local hotspots.

Parking is a hassle as with any other downtown hotel so be prepared to valet $50 per day....",3,CzplV6UpIdABR5sRq8hjog,0.9034838558627206,1
"Tl;Dr - stay somewhere else. Not worth the money or the hassle. 

My husband and I came to this hotel because his fraternity was hosting their annual...",2,CzplV6UpIdABR5sRq8hjog,0.9034838558627206,1
"I always wanted to stay here because it is so tall and I thought it would be cool to stay here at some point in my life. Well, I got that chance just...",4,CzplV6UpIdABR5sRq8hjog,0.9034838558627206,1
"I'm not sure what I should say

They where not busy at all, this was my 3 time coming. The service is great, friendly, restaurant clean. 

I have tried the...",3,nbD4hcCWGT3VgL0KkQ70Jg,0.5017731812583293,0
Only good thing is open until late night and well behaved ppl. Would say a pricey one. Taste is neither good nor bad. Who cooks biryani with Mexican red...,1,nbD4hcCWGT3VgL0KkQ70Jg,0.5017731812583293,0
"I wish there was a ""0"" rating option. For Kofta and Shahi Paneer, we placed a delivery order. We were shocked to discover that we had just received the...",1,nbD4hcCWGT3VgL0KkQ70Jg,0.5017731812583293,0
"Too Hot To Boogie! This spot does have some hot pizza and I mean the temperature when it's fresh out of the oven. 

I've had this place on multiple...",3,A2EQ-c_AaRoTmRGfO-HByQ,0.9966084606706863,1
It's a solid pizza spot and they also do gluten free pizza which is always a requirement in our house for some. They also have excellent garlic knots...if...,4,A2EQ-c_AaRoTmRGfO-HByQ,0.9966084606706863,1
When you get fresh pizza from this place it's good. Unfortunately the last two times I have gotten pizza from this location it was clearly old pizza they...,3,A2EQ-c_AaRoTmRGfO-HByQ,0.9966084606706863,1
Great ambiance cute little restaurant. It's a bit difficult to get an individual table but pretty easy to get the shared main dining large table where you...,5,2XoPo7BcS4AQQAnsYp5Jhg,0.8092179137326125,1
Came here without a reservation on a busy Saturday night. The staff was very accommodating and was able to seat us right away at their lounge. The place has...,4,2XoPo7BcS4AQQAnsYp5Jhg,0.8092179137326125,1
I really REALLY wanted to like this place but unfortunately they made some big mistakes with our meal that I couldn't overlook. The menu offers a variety of...,2,2XoPo7BcS4AQQAnsYp5Jhg,0.8092179137326125,1
"Another great dinner at Riccardos.  Called last minute on a busy Saturday evening and they were able to get us in.  Everything was great, spumoni gelato is...",5,vVH6-wyRwMBEQmf_k24HYg,0.960441667139606,1
"We went to Riccardos on a friend's recommendation for my husband's birthday. Boy oh boy was my friend on to something!!

First off, we were early for our...",5,vVH6-wyRwMBEQmf_k24HYg,0.960441667139606,1
"Four of us went to Ricardo's this week to celebrate a birthday.  For the first time, I was disappointed. The service was indifferent, actually neglectful....",3,vVH6-wyRwMBEQmf_k24HYg,0.960441667139606,1
"We discovered this place in a college, and honestly our lives were changed. This place has the BEST Cubans (vegetarian or meat) in ATL and all their other...",5,bP6goJODwRnM3AVy45Kn9w,0.9997992200394193,1
"Definitely a staple for when I'm craving a cuban sandwich.  Not many places have vegetarian  options, so I'm happy that they offer this. 
I went recently...",4,bP6goJODwRnM3AVy45Kn9w,0.9997992200394193,1
I have been to Papi's several times now and each time has been such a joy!! Parking can be sticky here given it is mostly street parking but the food is...,5,bP6goJODwRnM3AVy45Kn9w,0.9997992200394193,1
"I'm writing this because I think people need to cut them some slack. I have been at UBC since 2013 and don't live on campus, so sometimes I have to bend my...",3,i4mvRCOO2Xix_9J0AS1gVA,0.5017731812583293,0
"To be honest, I don't even know where to begin. This is the absolute worst Subway I've ever been to in my entire life... and I eat a LOT of Subway. I...",1,i4mvRCOO2Xix_9J0AS1gVA,0.5017731812583293,0
"Hi there, I have been to this Subway three times now, each times the customer service level keeps dropping! today the manager just like the last time, was...",1,i4mvRCOO2Xix_9J0AS1gVA,0.5017731812583293,0
"My mom wanted to have a girls day and since I live in North Van, and she lives in Langley, we decided to meet in Coquitlam for the day. On the agenda was to...",5,UuaYz3wQLXlHGt9NBrtkcw,0.30275866260334006,0
"UPDATE: Been coming here for awhile now and recently I had a bad experience where I made an appointment at 5pm to get a pedi and after 30 mins, I still...",1,UuaYz3wQLXlHGt9NBrtkcw,0.30275866260334006,0
"Absolutely awful experience, I went here yesterday to get a full acrylic set with two of my friends. We made an appointment for 1 pm, we got there right on...",1,UuaYz3wQLXlHGt9NBrtkcw,0.30275866260334006,0
"We got take out BBQ here it is was Damn spankin Good!!!! 

My husband actually picked up some rib tips for himself only (shame on him!) when he was at work....",4,sPAGskLJD0pSDl_QotGk3A,0.5674867506023611,0
I was really excited to eat here. We were there at 5:00pm on a Friday. The hostess was also the waitress (which is fine) - but she was also the bartender?...,1,sPAGskLJD0pSDl_QotGk3A,0.5674867506023611,0
"It's been a while since I've been inspired to write a review. But this place brought me out of retirement!

Service: Happy staff. You walk up to the desk...",5,sPAGskLJD0pSDl_QotGk3A,0.5674867506023611,0
"Wow.  We popped in just before they got busy for lunch. Zero complaints.  One super busy, fantastic person playing hostess, waiting tables and running the...",5,9gOBmODi5-XQ0EbIxkx2MQ,0.9997992200394193,1
"This is such a great neighborhood pub. We have come in several times for brunch and have loved it every time. Serving sizes are great, food is tasty, and...",4,9gOBmODi5-XQ0EbIxkx2MQ,0.9997992200394193,1
Hot take - leaky roof has the best brunch in all of Portland. Add that with breakfast shots and you can't go wrong. It's a small spot with limited seating...,5,9gOBmODi5-XQ0EbIxkx2MQ,0.9997992200394193,1
"I used them for carpet install. Here are the reasons why I like this company:
1. Nimble company, fast to respond, provide estimates and quotes.
2. One very...",5,Fbe8Fv8WcvA7kf7kGOJNXQ,0.42936799172036316,0
"(Work completed in August 2022 in Austin, Texas near Slaughter and Manchaca)

You really get what you pay for. Tx Flooring Pros was terrible at responding...",2,Fbe8Fv8WcvA7kf7kGOJNXQ,0.42936799172036316,0
"Please, for the love of all that is holy, BEWARE and AVOID AVOID AVOID this company! 

UPDATE 2018: I just wanted to post an update on our floors after our...",1,Fbe8Fv8WcvA7kf7kGOJNXQ,0.42936799172036316,0
Stayed here during Thanksgiving week 2022 and had zero complaints or issues. Beautiful hotel with unbeatable service. All the cast members were super...,5,AHsLqoCde8FD6bO_QouXOQ,0.960441667139606,1
Our first stay at Disney World was at this lodge. We stayed for 5 nights and I can confidently say that we'd hesitate staying at any other Disney World...,5,AHsLqoCde8FD6bO_QouXOQ,0.960441667139606,1
"Empty body wash, ""comforters"" thinner than towels, just barely warm enough water for a shower, no room service. All that in a room for $1,000/night. But it...",3,AHsLqoCde8FD6bO_QouXOQ,0.960441667139606,1
"I feel this Sichuan place is underrated, especially given there are so few good Chinese restaurants in the area.

Fish Fillet with Hot Chili Sauce (4/5):...",4,A-fOfbIhq6tGIXCQrUv23Q,0.9966084606706863,1
"I only review Chinese-American food (or American Chinese, if you prefer) based on one dish, and one dish alone, which is the greatest dish in the pantheon...",3,A-fOfbIhq6tGIXCQrUv23Q,0.9966084606706863,1
Ordered food for pickup online last night. One flaw with the website is that it didn't accept the promo code I inputted from a Valpak coupon so instead of...,3,A-fOfbIhq6tGIXCQrUv23Q,0.9966084606706863,1
"Took my family here on a Friday afternoon. The food was amazing! We order the meat lovers, chicken spaghetti and cheesecake for desert. Everything was SO...",5,S9NvWyHUPsuYK7ObMV43pA,0.960441667139606,1
"I haven't lived in Atlanta in over a year, when I came for a visit with family the first place I go to is my favorite restaurant Desta Ethiopian...",5,S9NvWyHUPsuYK7ObMV43pA,0.960441667139606,1
"After driving more than 5 hours, we finally made it to the city of Atlanta! Being that my friend and I were nearly exhausted and hungry, we decided to...",3,S9NvWyHUPsuYK7ObMV43pA,0.960441667139606,1
"Walked in knowing I wanted a stove and washer/dryer.

Monica helped me find just what I needed, even called and reserved a matching washer at their sister...",5,1R3eM-9SnN0xjN1FW-nCyA,0.562051476557143,0
We were in the market for queen and twin mattress  and call  for directions and spoke with Randy  at the 19750 45 North  store. He was very polite and told...,5,1R3eM-9SnN0xjN1FW-nCyA,0.562051476557143,0
"TLDR: terrible customer service. buyer beware. 

I purchased a sectional in December, and was told it could come in anywhere from the next week to 4-6 weeks...",1,1R3eM-9SnN0xjN1FW-nCyA,0.562051476557143,0
"Disappointed. The absence of other diners on a Friday night should be a clue. Our usual Szechuan place was closed for vacation, so we wandered another block...",2,_HNYnhhzudNvEnvGvHo6XQ,0.9034838558627206,1
"I've been going here for years, ever since I was a kid. The current management/workers are exceedingly friendly. The food is always enjoyable; reasonably...",4,_HNYnhhzudNvEnvGvHo6XQ,0.9034838558627206,1
"Your typical Chinese resto w/ average decor, but one comes here for the food.

Server recommended the lunch special which was something like less than $8,...",3,_HNYnhhzudNvEnvGvHo6XQ,0.9034838558627206,1
"Noticed these reviews are pretty old, mostly from 2013 with low ratings, but Domino's has really changed their ordering process since and it's now a totally...",5,e4I5c4Ld-tFnRM3OokYdeQ,0.30275866260334006,0
Super mad I had a delivery driver tell me that there was no parking in front of our hotel and then I had to come outside to get the pizza I run down to go...,1,e4I5c4Ld-tFnRM3OokYdeQ,0.30275866260334006,0
Apparently this isn't burned and to me in person it looks like it's just been sitting out. But I am told that I am wrong and that they ALL look like this...,1,e4I5c4Ld-tFnRM3OokYdeQ,0.30275866260334006,0
"I have been getting massages from Amanda now for about three months - she is amazing! She is such an intuitive masseuse, and you can tell she cares a lot...",5,mE0swcGPI1X4vTqsFNMf-A,0.42936799172036316,0
Pretty disappointed in hands and stone I am a new member and for black Friday they were giving away three massage is for 150 bucks as a package I bought two...,2,mE0swcGPI1X4vTqsFNMf-A,0.42936799172036316,0
Warning.  Would not recommend for facials. I've never left a bad review before but here I have no choice. On 9/20/21 I received what can only be described...,1,mE0swcGPI1X4vTqsFNMf-A,0.42936799172036316,0
"The Italian subs here are legit.  They do not skimp on the ingredients - the mortadella, the prosciutto, the salami, the buff mozz, and on and on.  The...",5,4O5NwQcF8qvo3-1TuLLRJA,0.960441667139606,1
"Bob's is usually great but something was off tonight. I ordered through Grubhub and delivery was fast (as usual), but my order was not up to par. Not sure...",3,4O5NwQcF8qvo3-1TuLLRJA,0.960441667139606,1
"I really love coming here, the staff is extremely friendly and helpful, always asking if I need assistance right as I walk in. I've always come near closing...",5,4O5NwQcF8qvo3-1TuLLRJA,0.960441667139606,1
"So lately the fam and I, have had an obsession over bubble tea. 

I am guilty of ordering Uber eats bubble world bubble tea  every other day in the week for...",4,RPnSUIZMRS5T8KsSI1dwMA,0.537447735776189,0
"Used to love this place.  Went in to order, had barely any people and waited almost one hour for three items and a bbtea.  This is absolutely ridiculous....",1,RPnSUIZMRS5T8KsSI1dwMA,0.537447735776189,0
"I do not recommend ordering their Beef Brisket on Rice dish. As you can see from the image, there's barely any brisket. It's mainly rice and sauce. Having...",2,RPnSUIZMRS5T8KsSI1dwMA,0.537447735776189,0
"My General Tso and Sesame chicken place. :(

Where'd you go? I miss you guys!

This has been one of my mainstays since moving to Austin. Creepy no route...",4,P2bibaW6DSwnCpjVXbsZQQ,0.5674867506023611,0
What a great find!  I had an appointment just down the street so I stopped to eat a quick lunch. I'm so glad I did. The food here was great!  I had sweet...,5,P2bibaW6DSwnCpjVXbsZQQ,0.5674867506023611,0
"Tried this spot for the first time, quick take-out order... I'll get to the point quickly to save everyone's reading time. 

Hot & Sour Soup: Tasted like...",1,P2bibaW6DSwnCpjVXbsZQQ,0.5674867506023611,0
I come here very often for the same ol same old. I have not found a dish that has such a delicious fresh taste. I am referring to the GLASS NODDLES (I get...,5,te2WC1nqVWUTmOew3OkKXA,0.9706228526154435,1
"It's a 3.5 star for me.  Food was decent-it's togo only, you can eat in but it's essentially ""togo eat in"" 

I got the Laab and it was what you can expect,...",4,te2WC1nqVWUTmOew3OkKXA,0.9706228526154435,1
